Id,Name,Short description,Gender,Country,Occupation,Birth year,Death year,Manner of death,Age of death,IsFemale,Occupation_code_0,Occupation_code_1,Occupation_code_2,Occupation_code_3,Occupation_code_4,Occupation_code_5,Occupation_code_6,Occupation_code_7,Occupation_code_8,Occupation_code_9,Occupation_code_10,Occupation_death_mean_age,Age Group,job_safety_level
Q437027,Michèle Girardon,French actress,Female,France,Artist,1938,1975.0,suicide,37.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q437056,Uriel Jones,American drummer,Male,United States Of America,Artist,1934,2009.0,natural causes,75.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q437066,Frank Springer,cartoonist,Male,United States Of America,Artist,1929,2009.0,natural causes,80.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q437138,Erzsébet Házy,Hungarian operatic soprano,Female,Hungary,Artist,1929,1982.0,natural causes,53.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q437157,Valerie Hobson,Irish actress,Female,United Kingdom,Artist,1917,1998.0,natural causes,81.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q437238,Kim Gallagher,athletics competitor,Female,United States Of America,Long-distance runner; middle-distance runner,1964,2002.0,natural causes,38.0,1,0,1,0,0,0,1,0,0,1,0,1,65.0,0,1
Q437239,Lyudmila Pakhomova,figure skater,Female,Soviet Union,Athlete,1946,1986.0,natural causes,40.0,1,0,0,0,0,0,0,0,0,0,1,1,54.9,0,1
Q437248,Bob Denard,French mercenary,Male,France,Military personnel,1929,2007.0,natural causes,78.0,0,0,0,0,0,0,0,0,1,1,1,0,51.9,2,1
Q437391,Shawty Lo,American rapper from Georgia,Male,United States Of America,Artist,1976,2016.0,accident,40.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q437429,Cammie King,child actress (1934-2010),Female,United States Of America,Artist,1934,2010.0,natural causes,76.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q437569,Elena Nathanael,Greek actress,Female,Greece,Artist,1947,2008.0,natural causes,61.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q437810,Josephine Hart,Irish writer,Female,Ireland,Artist,1942,2011.0,natural causes,69.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q437847,Vittorio Arrigoni,Italian activist,Male,Italy,Artist,1975,2011.0,homicide,36.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q437850,Dulce Figueiredo,31st First Lady of Brazil (1928-2011),Female,Brazil,Politician,1928,2011.0,natural causes,83.0,1,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q437907,Donal McCann,Irish actor,Male,Ireland,Artist,1943,1999.0,natural causes,56.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q438092,John Abercrombie,American jazz guitarist,Male,United States Of America,Artist,1944,2017.0,natural causes,73.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q438124,Gram Parsons,American singer-songwriter,Male,United States Of America,Artist,1946,1973.0,accident,27.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q438190,Livio Lorenzon,Italian actor (1923-1971),Male,Italy; Kingdom Of Italy,Artist,1923,1971.0,natural causes,48.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q438248,Marisol Escobar,Venezuelan-American sculptor (1930-2016),Female,United States Of America; Venezuela,Artist,1930,2016.0,natural causes,86.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q438349,Marie-José Nat,French actress,Female,France,Artist,1940,2019.0,natural causes,79.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q438438,Fannie Lou Hamer,American civil rights activist (1917–1977),Female,United States Of America,Politician,1917,1977.0,natural causes,60.0,1,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q438483,Orlando Peçanha,Brazilian footballer (1935-2010),Male,Brazil,Athlete,1935,2010.0,natural causes,75.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,2,1
Q438498,Claudio Lolli,Italian recording artist; singer and writer,Male,Italy,Artist,1950,2018.0,natural causes,68.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q438526,Yekaterina Golubeva,Russian actress,Female,Russia,Artist,1966,2011.0,suicide,45.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q438573,William Henry Vanderbilt III,American philanthropist (1901-1981),Male,United States Of America,Politician,1901,1981.0,natural causes,80.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q438605,Keiko Tsushima,Japanese actress,Female,Japan,Artist,1926,2012.0,natural causes,86.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q438608,Vera Ralston,Figure skater and actor,Female,United States Of America; Czechoslovakia,Athlete,1919,2003.0,natural causes,84.0,1,0,0,0,0,0,0,0,0,0,1,1,54.9,2,1
Q438659,Gust Avrakotos,CIA analyst,Male,United States Of America,Intelligence analyst,1938,2005.0,natural causes,67.0,0,0,1,0,1,0,1,0,0,1,0,0,67.0,2,2
Q438668,Mona Mahmudnizhad,Iranian Baha'i,Female,Iran,Teacher,1965,1983.0,capital punishment,18.0,1,0,0,0,0,0,0,0,0,1,1,1,68.8,0,2
Q438704,Rob Knox,British actor (1989-2008),Male,United Kingdom,Artist,1989,2008.0,homicide,19.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q438768,Louise Reiss,American physician,Female,United States Of America,Physician,1920,2011.0,natural causes,91.0,1,0,0,0,0,0,1,1,0,1,0,1,62.6,2,1
Q438800,Gottfried Kottmann,Swiss rower (1932-1964),Male,Switzerland,Rower,1932,1964.0,accident,32.0,0,0,0,0,0,1,0,1,0,1,1,0,50.8,0,1
Q438848,Meir Dagan,Israeli general and spy,Male,Israel,Military personnel,1945,2016.0,natural causes,71.0,0,0,0,0,0,0,0,0,1,1,1,0,51.9,2,1
Q438868,Diogo de Freitas do Amaral,Portuguese politician (1941-2019),Male,Portugal,Artist,1941,2019.0,natural causes,78.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q438926,Eleonora Rossi Drago,Italian actress (1925-2007),Female,Italy; Kingdom Of Italy,Artist,1925,2007.0,natural causes,82.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q438990,Barbara Graham,convicted murderer,Female,United States Of America,Prostitute,1923,1955.0,capital punishment,32.0,1,0,0,0,1,1,1,0,0,0,0,0,33.3,0,0
Q439022,Patricia Breslin,American actress,Female,United States Of America,Artist,1931,2011.0,natural causes,80.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q439035,Carlo Zinelli,Italian artist (1916-1974),Male,Italy; Kingdom Of Italy,Artist,1916,1974.0,natural causes,58.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q439095,Rik Mayall,"Englush actor, comedian and writer",Male,United Kingdom,Artist,1958,2014.0,natural causes,56.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q439098,Mario Arturo Acosta Chaparro,Mexican general,Male,Mexico,Paratrooper,1942,2012.0,homicide,70.0,0,0,0,0,1,0,1,0,1,0,1,1,52.0,2,1
Q439143,Gillian Rose,British philosopher,Female,United Kingdom,Artist,1947,1995.0,natural causes,48.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q439168,Salvador Puig Antich,Spanish activist (1948-1974),Male,Spain,Politician,1948,1974.0,capital punishment,26.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,0,1
Q439193,Marie-France Dufour,French singer,Female,France,Artist,1949,1990.0,natural causes,41.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q439216,Neva Patterson,"American film, stage and television actress",Female,United States Of America,Artist,1920,2010.0,accident,90.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q439245,Allen Newell,American cognitive scientist,Male,United States Of America,Researcher,1927,1992.0,natural causes,65.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,1,2
Q439338,Betty Mars,actress and singer from France,Female,France,Artist,1944,1989.0,suicide,45.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q439385,Lisa Sheridan,American actress (1974-2019),Female,United States Of America,Artist,1974,2019.0,natural causes,45.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q439394,Tim Hetherington,British photographer,Male,United States Of America; United Kingdom,Artist,1970,2011.0,accident,41.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q439414,Helena Almeida,Portuguese artist (1934-2018),Female,Portugal,Artist,1934,2018.0,natural causes,84.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q439426,Ida Presti,French musician,Female,France,Artist,1924,1967.0,natural causes,43.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q439444,Stephenie McMillan,British set decorator (1942-2013),Female,United Kingdom,Artist,1942,2013.0,natural causes,71.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q439482,Roy Walford,American life extensionist and one of the original crew of Biosphere 2,Male,United States Of America,Physician,1924,2004.0,natural causes,80.0,0,0,0,0,0,0,1,1,0,1,0,1,62.6,2,1
Q439495,Nadezhda Ilyina,Soviet sprinter,Female,Russia; Soviet Union,Athlete,1949,2013.0,accident,64.0,1,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q439578,Luis Cernuda,Spanish poet,Male,Spain,Artist,1902,1963.0,natural causes,61.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q439588,Torin Thatcher,British actor,Male,United Kingdom,Artist,1905,1981.0,natural causes,76.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q439668,Karen Morley,American film actress (1909-2003),Female,United States Of America,Artist,1909,2003.0,natural causes,94.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q439674,Willye White,athletics competitor,Female,United States Of America,Athlete,1939,2007.0,natural causes,68.0,1,0,0,0,0,0,0,0,0,0,1,1,54.9,2,1
Q439853,Yvonne Blake,British-born Spanish costume designer,Female,Spain; United Kingdom,Costume designer,1940,2018.0,natural causes,78.0,1,0,0,1,0,1,1,1,1,1,1,1,68.7,2,2
Q439856,Dennis Oppenheim,"American artist, sculptor and photographer",Male,United States Of America,Artist,1938,2011.0,natural causes,73.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q439920,Suze Rotolo,artist (1943-2011),Female,United States Of America,Artist,1943,2011.0,natural causes,68.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q439951,Barbara Colby,actress (1939-1975),Female,United States Of America,Artist,1939,1975.0,homicide,36.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q440036,Juliet Berto,"Actress, Film director",Female,France,Artist,1947,1990.0,natural causes,43.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q440102,Emma Cohen,actress (1946-2016),Female,Spain,Artist,1946,2016.0,natural causes,70.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q440145,George Lincoln Rockwell,"American politician, founder of the American Nazi Party (1918-1967)",Male,United States Of America,Politician,1918,1967.0,homicide,49.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q440298,Faith Domergue,American actress,Female,United States Of America,Artist,1924,1999.0,natural causes,75.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q440519,Luisel Ramos,Uruguayan model,Female,Uruguay,Model,1984,2006.0,natural causes,22.0,1,0,0,1,0,1,0,1,1,1,1,1,29.1,0,0
Q440537,Dana Dawson,American actress (1974-2010),Female,United States Of America,Artist,1974,2010.0,natural causes,36.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q440569,A. C. Crispin,American science fiction writer,Female,United States Of America,Artist,1950,2013.0,natural causes,63.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q440597,Oswaldo Payá,Cuban activist (1952-2012),Male,Spain; Cuba,Politician,1952,2012.0,homicide; Atentado para uno suizo Zollinger,60.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q440604,Shari Lewis,"American ventriloquist, puppeteer, and television show host (1933-1998)",Female,United States Of America,Artist,1933,1998.0,natural causes,65.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q440678,Caroline John,English actress,Female,United Kingdom,Artist,1940,2012.0,natural causes,72.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q440883,Lev Gor'kov,Russian-American physicist,Male,United States Of America; Soviet Union,Researcher,1929,2016.0,natural causes,87.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q440898,Gregory Isaacs,Jamaican singer,Male,Jamaica,Artist,1951,2010.0,natural causes,59.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q440927,Javier Urruticoechea,Spanish footballer (1952-2001),Male,Spain,Athlete,1952,2001.0,accident,49.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q440932,Sage Stallone,"American actor, film director, and producer (1976-2012)",Male,United States Of America,Artist,1976,2012.0,natural causes,36.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q441003,Celia Sánchez,Cuban revolutionary (1920-1980),Female,Cuba,Politician,1920,1980.0,natural causes,60.0,1,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q441006,Big Dick Dudley,American professional wrestler,Male,United States Of America,Professional wrestler,1968,2002.0,natural causes,34.0,0,0,0,0,0,0,0,1,1,0,1,0,54.7,0,1
Q441013,Florența Mihai,Romanian tennis player,Female,Romania,Athlete,1955,2015.0,natural causes,60.0,1,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q441069,Kevin Grubb,American racing driver,Male,United States Of America,Racing driver; racing automobile driver,1978,2009.0,suicide,31.0,0,0,0,1,0,0,1,1,1,0,0,1,42.8,0,1
Q441102,Päivi Paunu,Finnish singer,Female,Finland,Artist,1946,2016.0,natural causes,70.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q441183,Leah Rabin,Wife of Prime Minister of Israel (1928-2000),Female,Israel,Politician,1928,2000.0,natural causes,72.0,1,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q441185,Raoul Bott,Hungarian-born mathematician,Male,United States Of America,Researcher,1923,2005.0,natural causes,82.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q441241,Frank Lucas,American mobster,Male,United States Of America,Drug lord,1930,2019.0,natural causes,89.0,0,0,1,0,1,0,1,0,1,0,0,1,61.2,2,1
Q441242,Michael Gothard,male actor from England (1939-1992),Male,United Kingdom,Artist,1939,1992.0,suicide,53.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q441267,Lauretta Masiero,Italian actress and singer,Female,Italy; Kingdom Of Italy,Artist,1927,2010.0,natural causes,83.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q441356,Dick Sargent,American actor (1930-1994),Male,United States Of America,Artist,1930,1994.0,natural causes,64.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q441389,Donna Williams,"Australian writer, artist, singer-songwriter, screenwriter and sculptor",Female,Australia,Artist,1963,2017.0,natural causes,54.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q441414,Anita Louise,actress (1915-1970),Female,United States Of America,Artist,1915,1970.0,natural causes,55.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q441419,Carla Swart,South African racing cyclist,Female,South Africa,Athlete,1987,2011.0,accident,24.0,1,0,0,0,0,0,0,0,0,0,1,1,54.9,0,1
Q441494,Brigid Brophy,"novelist, essayist",Female,United Kingdom,Artist,1929,1995.0,natural causes,66.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q441526,Janina Fetlińska,Polish politician (1952-2010),Female,Poland,Politician,1952,2010.0,accident,58.0,1,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q441657,Alla Bayanova,Russian singer,Female,Russia; Romania; Soviet Union; Russian Empire,Artist,1914,2011.0,natural causes,97.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q441681,Jane Hadley Barkley,American political figure (1911-1964),Female,United States Of America,Politician,1911,1964.0,natural causes,53.0,1,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q441893,Janet Carroll,"Actress, singer",Female,United States Of America,Artist,1940,2012.0,natural causes,72.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q441940,Lenny Breau,Canadian musician,Male,United States Of America,Artist,1941,1984.0,homicide,43.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q441964,Massimo Dallamano,"Italian director, cinematographer and screenwriter",Male,Italy; Kingdom Of Italy,Artist,1917,1976.0,accident,59.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q442111,Barbara Loden,American actress and director,Female,United States Of America,Artist,1932,1980.0,natural causes,48.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q442129,Eugenie Clark,American ichthyologist (1922–2015),Female,United States Of America,Researcher,1922,2015.0,natural causes,93.0,1,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q442180,Leopold Unger,journalist,Male,Poland,Artist,1922,2011.0,natural causes,89.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q442182,Klas Ingesson,Swedish footballer and manager (1968-2014),Male,Sweden,Athlete,1968,2014.0,natural causes,46.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q442310,Mary Ellen Trainor,American actress (1952-2015),Female,United States Of America,Artist,1952,2015.0,natural causes,63.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q442330,Elizabeth Taylor,British writer,Female,United Kingdom,Artist,1912,1975.0,natural causes,63.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q442535,Stig Dagerman,Swedish writer,Male,Sweden,Artist,1923,1954.0,suicide,31.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q442556,Haydée Santamaría Cuadrado,Cuban rebel & civil servant,Female,Cuba,Politician,1923,1980.0,suicide,57.0,1,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q442613,Lauren Brice,American pornographic actress,Female,United States Of America,Artist,1970,2015.0,natural causes,45.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q442628,Isamu Noguchi,Japanese American artist,Male,Japan; United States Of America,Artist,1904,1988.0,natural causes,84.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q442656,Barış Manço,Turkish singer,Male,Turkey,Artist,1943,1999.0,natural causes,56.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q442728,Ray Corrigan,American actor (1902-1976),Male,United States Of America,Artist,1902,1976.0,natural causes,74.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q442750,Barbara G. Adams,British egyptologist,Female,United Kingdom,Researcher,1945,2002.0,natural causes,57.0,1,0,0,0,0,0,0,0,0,1,0,0,68.7,1,2
Q442839,Rosella Hightower,ballerina and ballet teacher,Female,France,Ballet dancer,1920,2008.0,natural causes,88.0,1,0,0,0,0,1,1,0,1,0,0,0,85.5,2,2
Q442933,Leticia Ramos-Shahani,Filipino politician (1929-2017),Female,Philippines,Artist,1929,2017.0,natural causes,88.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q442948,Heidi Mohr,German footballer (1967-2019),Female,Germany,Athlete,1967,2019.0,natural causes,52.0,1,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q442956,Joyce Redman,Anglo-Irish actress,Female,Ireland,Artist,1915,2012.0,natural causes,97.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q442980,Jeanette Nolan,actress (1911-1998),Female,United States Of America,Artist,1911,1998.0,natural causes,87.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q443007,Daevid Allen,Australian musician,Male,Australia,Artist,1938,2015.0,natural causes,77.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q443015,Ann B. Davis,American actress (1926-2014),Female,United States Of America,Artist,1926,2014.0,accident,88.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q443023,Chiemi Eri,Japanese singer (1937-1982),Female,Japan,Artist,1937,1982.0,accident,45.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q443030,Hermione Baddeley,"English character actress of theatre, film and television (1906-1986)",Female,United Kingdom; United Kingdom Of Great Britain And Ireland,Artist,1906,1986.0,natural causes,80.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q443096,Anne Morrow Lindbergh,American aviator and author,Female,United States Of America,Artist,1906,2001.0,natural causes,95.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q443186,Ye Qun,Chinese political figure; wife of Lin Biao (1920-1971),Female,People'S Republic Of China; Republic Of China (1912–1949),Politician,1920,1971.0,accident,51.0,1,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q443225,Gene Austin,American singer and songwriter (1900-1972),Male,United States Of America,Artist,1900,1972.0,natural causes,72.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q443277,Norberto Ceresole,Argentine writer (1943-2003),Male,Argentina,Artist,1943,2003.0,natural causes,60.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q443295,Michael Roof,American actor and comedian (1976-2009),Male,United States Of America,Artist,1976,2009.0,suicide,33.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q443370,Kaci Kullmann Five,Norwegian politician (1951-2017),Female,Norway,Researcher,1951,2017.0,natural causes,66.0,1,0,0,0,0,0,0,0,0,1,0,0,68.7,1,2
Q443425,Yefim Fomin,Soviet political commissar,Male,Soviet Union; Russian Empire,Military personnel,1909,1941.0,unnatural death,32.0,0,0,0,0,0,0,0,0,1,1,1,0,51.9,0,1
Q443508,Nedra Volz,American actress,Female,United States Of America,Artist,1908,2003.0,natural causes,95.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q443538,Evelyn Ankers,actress (1918-1985),Female,United States Of America,Artist,1918,1985.0,natural causes,67.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q443575,Sigrid Valdis,American actress (1935-2007),Female,United States Of America,Artist,1935,2007.0,natural causes,72.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q443585,Cesar Romero,American actor,Male,United States Of America,Artist,1907,1994.0,natural causes,87.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q443591,Margaret Laurence,Canadian novelist and short story writer,Female,Canada,Artist,1926,1987.0,suicide,61.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q443592,Roberts Blossom,actor and poet,Male,United States Of America,Artist,1924,2011.0,natural causes,87.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q443621,Viola Liuzzo,American activist,Female,United States Of America,Human rights activist,1925,1965.0,homicide,40.0,1,0,0,1,1,0,1,1,0,0,0,1,35.8,0,0
Q443631,Barber Conable,American politician (1922-2003),Male,United States Of America,Politician,1922,2003.0,natural causes,81.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q443701,Elise Cowen,American writer,Female,United States Of America,Artist,1933,1962.0,suicide,29.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q443751,Billie Jo Spears,US country singer,Female,United States Of America,Artist,1937,2011.0,natural causes,74.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q443777,Orlando Letelier,Chilean economist and diplomat (1932-1976),Male,Chile,Politician,1932,1976.0,homicide,44.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q443807,Sandy Allen,"American woman, world's tallest",Female,United States Of America,Artist,1955,2008.0,natural causes,53.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q443831,Guillermo Endara,President of Panama (1936-2009),Male,Panama,Politician,1936,2009.0,natural causes,73.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q443886,Alton Ellis,Jamaican musician,Male,Jamaica,Artist,1938,2008.0,natural causes,70.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q443953,Stephen E. Ambrose,American historian,Male,United States Of America,Researcher,1936,2002.0,natural causes,66.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,1,2
Q443966,Grace Paley,American writer and activist,Female,United States Of America,Artist,1922,2007.0,natural causes,85.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q443996,Edel Quinn,Lay missionary,Female,Ireland,Religious figure,1907,1944.0,natural causes,37.0,1,0,0,0,0,0,1,1,0,1,1,1,68.5,0,2
Q444001,Candy Barr,"American pornographic actress, stripper",Female,United States Of America,Artist,1935,2005.0,natural causes,70.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q444072,Yusuf Dadoo,South African activist (1909-1983),Male,South Africa,Politician,1909,1983.0,natural causes,74.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
